"","mu1","mu2","mu3","mu4","sigmasqu1","sigmasqu2","sigmasqu3","sigmasqu4","tau1","tau2","tau3","W1","W2","W3","W4","muGrid1","muGrid2","muGrid3","muGrid4","sigmasquGrid1","sigmasquGrid2","sigmasquGrid3","sigmasquGrid4","WGrid1","WGrid2","WGrid3","WGrid4"
"16",32.669494306351,21.819663570339,9.62127514687148,20.0643579323762,0.517863695902834,5.89258368231112,0.407751957501033,0.46187417259654,0.0289036895343293,0.613058616099848,0.0770163382646079,1,2.00000000977528,3,2.00045805292021,-28.3491575241419,-28.3491575241419,-28.3491575241419,-28.3491575241419,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"17",33.4670546736737,22.5099578810087,9.59828632013848,19.8466877066076,0.854307194869168,5.34602797324724,0.382880340951303,0.435444322001281,0.0222161539561225,0.682341296604663,0.0776618375413459,1,2.0000001153733,3,2.00256150770615,-26.7900087486652,-26.7900087486652,-26.7900087486652,-26.7900087486652,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"18",32.6298883930219,21.4064172973834,9.68419174157511,19.6692089339284,0.338037012339697,6.2242030532544,0.3872189977532,0.244736296130277,0.0908145875547105,0.522034300623069,0.0911584654082173,1,2.00000000361944,3,1.020841056111,-25.2308599731886,-25.2308599731886,-25.2308599731886,-25.2308599731886,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"19",33.5754063422399,22.6107053998563,9.78347262503172,19.9191746285953,0.28143471122116,7.39997067099102,0.407875855099542,0.305928237210736,0.0504546872202484,0.673607895691835,0.104876756054966,1,2.00000148150839,3,2.23833494463354,-23.6717111977119,-23.6717111977119,-23.6717111977119,-23.6717111977119,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"20",32.4638407151291,21.9897089130277,9.58728909773711,19.5443851005861,0.781018517208493,3.04843088755492,0.411805138752103,0.262586291774173,0.050586045819121,0.63280333854616,0.124515922168839,1,2.00000000246434,3,1.03292891471019,-22.1125624222353,-22.1125624222353,-22.1125624222353,-22.1125624222353,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"21",33.1796177708732,22.0184668644205,10.0761098281082,19.8242074108549,1.6117153639769,3.47787386552212,0.483794883358448,0.364105614807604,0.0506086774001545,0.650487476340594,0.096085184162592,1,2.00000000327411,3,2.03450549021985,-20.5534136467586,-20.5534136467586,-20.5534136467586,-20.5534136467586,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"22",32.9406896233394,21.9756054768096,9.72146097599552,19.9234220978556,4.44059040636277,5.57078890839309,0.206450669532702,0.239841814913614,0.0249453594249671,0.667475012913876,0.116614579486671,1,2.00000001322428,3,1.0575171519776,-18.994264871282,-18.994264871282,-18.994264871282,-18.994264871282,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"23",33.2565991413247,22.0838495531785,9.78228764510685,20.0910489108824,2.94698252957931,4.22808963875937,0.323643343287762,0.536068017053372,0.0658712527926764,0.61154207256746,0.0794970509210568,1,2.00000000673492,3,2.00006463728452,-17.4351160958053,-17.4351160958053,-17.4351160958053,-17.4351160958053,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"24",33.2430000016025,21.9910075519866,10.0978093949525,20.0176874255959,1.67200638018749,5.19946581261244,0.251236840770186,0.207371348537784,0.0349775037314653,0.663464141159209,0.0938619167441844,1,2.00000001028103,3,1.00777552273247,-15.8759673203287,-15.8759673203287,-15.8759673203287,-15.8759673203287,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"25",33.7587919208023,22.0369781557977,9.90668579428798,20.1025553632494,0.518337809972662,5.75933401054439,0.413265363621969,0.535268044012742,0.0679775441006613,0.618884102925009,0.061820489466735,1,2.00000001973894,3,2.0000630153673,-14.316818544852,-14.316818544852,-14.316818544852,-14.316818544852,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"26",32.2467031952731,21.8992000775404,10.1081306506315,19.6597918963781,0.893486689177897,3.74817662684978,0.628202560277402,0.348678940735957,0.023829374693981,0.728035159417186,0.142126561541795,1,2.00000000259856,3,2.13711613565436,-12.7576697693754,-12.7576697693754,-12.7576697693754,-12.7576697693754,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"27",33.6851412163323,21.3580064592548,10.1638484946376,19.8718749253197,0.848407988559002,5.44723806708638,0.510390296939552,1.10884941227776,0.0778236717048162,0.783556889581695,0.0905621871065101,1,2.00000000183773,3,2.00000010589293,-11.1985209938987,-11.1985209938987,-11.1985209938987,-11.1985209938987,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"28",33.5879957482144,21.2534605475639,9.47890295117267,19.529914618859,3.03957779500279,5.1501186180183,0.726801609154555,0.855217712146469,0.0304015243440586,0.799924617597984,0.102063838299564,1,2.00000000120888,3,2.00000407773102,-9.63937221842207,-9.63937221842207,-9.63937221842207,-9.63937221842207,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"29",33.5774918786391,21.2696955168693,9.26221313598245,25.3612622145591,1.95855986631537,5.72771915804872,0.571211129175355,1.28239137750491,0.0511932799288253,0.799737688036925,0.126722080408419,1,2.00000000183719,3,1.11724059013556,-8.08022344294542,-8.08022344294542,-8.08022344294542,-8.08022344294542,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"30",32.6953153309079,21.4425942264277,9.25909830033956,26.8234072790606,1.45249861576708,4.02026047048285,0.949219510896871,1.24345192570816,0.0403825397877942,0.852581233131666,0.054649528374883,1,2.00000000091708,3,1.00000000361846,-6.52107466746877,-6.52107466746877,-6.52107466746877,-6.52107466746877,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"31",33.6294206712793,21.4062271643405,9.51844564973811,20.274108126954,0.820056915108877,4.6531781553294,0.864224620036709,8.58242293970057,0.0549477831966929,0.833155065357217,0.0867883695451505,1,2.00000000121333,3,2.00000000361104,-4.96192589199212,-4.96192589199212,-4.96192589199212,-4.96192589199212,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"32",33.0455073393471,21.447515839297,9.7475957491026,21.1607488741964,1.6115504416275,4.89592946940066,0.389941761301723,0.999709311972566,0.0389191895986313,0.779054056233801,0.116574518208217,1,2.00000000155646,3,2.00000002012718,-3.40277711651547,-3.40277711651547,-3.40277711651547,-3.40277711651547,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"33",32.724454315812,21.8198845474948,8.86952581626791,19.7768958207663,0.821069936273188,4.17373704873217,2.27972680154937,0.593868964263652,0.0387161760556227,0.79572258410732,0.0569295040320326,1,2.00000000265013,3,2.00006937119766,-1.84362834103882,-1.84362834103882,-1.84362834103882,-1.84362834103882,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"34",32.7127358584685,21.8345598893093,9.00671370231398,19.5157914762951,0.708566054537868,4.81003372241294,0.685623925055839,0.844086176324268,0.0564062823695916,0.528087798551628,0.140406712750948,1,2.00000000435808,3,2.00000495192126,-0.284479565562172,-0.284479565562172,-0.284479565562172,-0.284479565562172,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"35",33.3072625092711,22.6218173181722,9.25997222261608,19.7448856917142,0.763887946933672,5.49895836674789,0.51239209184012,0.981732247104099,0.047234534443238,0.476849329794684,0.1331586817596,1,2.00000023986713,3,2.00000045925173,1.27466920991448,1.27466920991448,1.27466920991448,1.27466920991448,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"36",32.9412832076384,21.7618603565086,9.20167714168049,19.9208362875444,1.14258343024165,7.38185004955198,1.24758983936192,0.725995004922689,0.036048054323285,0.546074726053698,0.08950622911826,1,2.00000002737153,3,2.0000041720052,2.83381798539113,2.83381798539113,2.83381798539113,2.83381798539113,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1.00000683279569,1.00000683279569,1.00000683279569,1.00000683279569
"37",31.2717849756057,22.2696804998196,9.65110462565189,19.6122107953075,2.49830814424526,4.76764699747335,0.857345905004162,0.517023312452896,0.0622148029032978,0.669306193799364,0.072736688207968,1,2.00000002201169,3,2.00082438179318,4.39296676086778,4.39296676086778,4.39296676086778,4.39296676086778,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,3,3,3,3
"38",31.3898805496379,21.2917422060687,9.84140248271162,20.1415057782403,1.94966966866585,7.73982890678103,0.830915737808143,0.616433868090393,0.0470030457135099,0.725258201292853,0.105754608103119,1,2.00000000843653,3,2.00001076984124,5.95211553634443,5.95211553634443,5.95211553634443,5.95211553634443,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,3,3,3,3
"39",34.3818663839125,22.1940132791262,9.63735778719129,19.5974395670889,0.71474136672822,4.36828198583244,0.575867311965333,0.367017714727062,0.0541049731568303,0.683574282922774,0.107728452256618,1,2.00000001150102,3,2.09345930316405,7.51126431182108,7.51126431182108,7.51126431182108,7.51126431182108,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,3,3,3,3
"40",32.2235298142578,21.6728490995656,9.60478980831935,19.9070447630507,0.479734904220658,4.09856949528596,0.431070008036348,0.290436107306248,0.0392461656002971,0.625384906568301,0.117383898541313,1,2.00000000165827,3,2.43005763490811,9.07041308729773,9.07041308729773,9.07041308729773,9.07041308729773,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,3,3,3,3
"41",32.4585181587246,21.6854366531527,9.5334479523482,19.6072075734905,0.412829637669403,5.06902516252921,0.510182674997162,0.328974907042775,0.025211819721949,0.68148160006301,0.0993948463780985,1,2.00000000331568,3,2.34120640504409,10.6295618627744,10.6295618627744,10.6295618627744,10.6295618627744,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,3,3,3,3
"42",33.2998675741133,21.8493323325478,9.60981737216086,19.5759528070152,0.420228601321604,4.68916413862886,0.536783860158398,0.387364244745915,0.0305331309878203,0.643801447420592,0.094175499556508,1,2.00000000417903,3,2.04965938470501,12.188710638251,12.188710638251,12.188710638251,12.188710638251,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,3,3,3,3
"43",32.5661218072393,22.0331533933714,9.3914417232573,20.3161633475122,1.08713353876246,5.69875335851717,0.388692432876305,0.552170641908676,0.0609091243121839,0.647526612610819,0.0906353514962155,1,2.00000001845045,3,2.00002084720443,13.7478594137277,13.7478594137277,13.7478594137277,13.7478594137277,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,3.00000000139394,3.00000000139394,3.00000000139394,3.00000000139394
"44",33.5830996886538,21.9583571284251,9.17424934621256,20.3402032754325,2.7129542948349,6.23131201909293,0.782565766933784,0.534698126131538,0.0312754354340961,0.732514657235352,0.0425046748463738,1,2.00000002172616,3,2.00002803523666,15.3070081892043,15.3070081892043,15.3070081892043,15.3070081892043,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"45",33.1800385154768,21.7248802123733,9.30123762603255,20.0517577791276,2.07399281027015,4.65017712975271,1.46750172905064,0.706885053335223,0.0759884202411263,0.715779640338777,0.0207491261089597,1,2.00000000275432,3,2.00000340480076,16.866156964681,16.866156964681,16.866156964681,16.866156964681,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"46",32.3590384302982,21.6515473060794,9.74164115400489,21.6082682153332,5.97590593326678,6.32022774640827,4.64569193993319,3.82217337184164,0.0754610159574115,0.563350411460611,0.0486523353963895,1,2.00000000788204,3,2.00000000120722,18.4253057401576,18.4253057401576,18.4253057401576,18.4253057401576,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"47",33.455605470547,22.2069552283592,9.61125632251514,21.0970811028393,4.83571147464267,6.18787250906657,4.27217925185679,2.41704781045,0.0331214979745874,0.393958605300677,0.0859391956967375,1,2.00000005950675,3,2.00000000050587,19.9844545156343,19.9844545156343,19.9844545156343,19.9844545156343,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"48",32.0362506342946,22.1185365099761,10.0758813910771,20.33923066238,1.33050929804356,4.48323461389685,7.72450147415888,4.6646430836784,0.0627210852127182,0.466409710824201,0.0655369494370607,1,2.00000000935179,3,2.00000000046994,21.5436032911109,21.5436032911109,21.5436032911109,21.5436032911109,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1.00000000000608,1.00000000000608,1.00000000000608,1.00000000000608
"49",31.6433549577263,22.0821736170492,9.68171068559499,20.4525265554392,2.21507322884015,5.08480563899702,4.7840163306327,3.62755529707794,0.0405831858603031,0.573530022422352,0.083616614630675,1,2.00000001327811,3,2.00000000036381,23.1027520665876,23.1027520665876,23.1027520665876,23.1027520665876,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1.00000000004146,1.00000000004146,1.00000000004146,1.00000000004146
"50",32.7096086009638,21.5543802090851,9.94253927938707,19.744823987576,5.07090500625288,6.27802336619742,0.873720741026351,1.16436905188978,0.0629073763526628,0.575532102305037,0.0938223976134632,1,2.00000000566429,3,2.00000011309414,24.6619008420642,24.6619008420642,24.6619008420642,24.6619008420642,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1.00000000000076,1.00000000000076,1.00000000000076,1.00000000000076
"51",33.3544280180244,21.2798987401316,9.93760223391377,18.4505099577046,0.881686633533153,4.71763977239126,1.07021208942288,3.38975902870344,0.0378253410450353,0.802435218494083,0.082382556222775,1,2.00000000097413,3,2.00000014067018,26.2210496175409,26.2210496175409,26.2210496175409,26.2210496175409,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"52",33.3528157412746,21.0603354482564,9.84687633532466,21.6567425295509,0.956383106546699,4.76925068213498,0.883702616387766,0.952476487998057,0.0451427794087239,0.872633974290772,0.0783832515446768,1,2.00000000069954,3,2.00000003063641,27.7801983930175,27.7801983930175,27.7801983930175,27.7801983930175,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"53",32.2622093506456,21.0121049845836,9.49879657703055,24.2071367745033,0.880530756497513,4.62584852295764,0.335738501081496,0.90336725038597,0.0422809383536706,0.831001121859506,0.0848449736150689,1,2.00000000060955,3,2.00071973562676,29.3393471684942,29.3393471684942,29.3393471684942,29.3393471684942,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"54",32.1668699840193,21.4317939762194,9.8304934450177,25.5053726691073,1.50409881042256,4.56117769627106,0.525959628680041,0.987502504530187,0.0282637690224831,0.854204748843072,0.0943592321223022,1,2.00000000121343,3,1.02535543515758,30.8984959439708,30.8984959439708,30.8984959439708,30.8984959439708,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"55",33.7287963565238,21.4548036727488,9.56950155560911,27.1723341609694,3.07437799549286,4.64655936699184,1.0845652033932,1.35566316129419,0.0511855102572169,0.840878342913017,0.0926582363844553,1,2.00000000134787,3,1.00000000002121,32.4576447194475,32.4576447194475,32.4576447194475,32.4576447194475,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"56",24.7814030835956,23.8739292036081,9.39141132250184,20.1360133783296,16.2511994132359,6.1077076671328,0.362464510870133,1.47478307650612,0.0913735890351876,0.447048251048962,0.0795325599013178,1.00000051027333,2.00288884407397,3,2.00000000713958,34.0167934949241,34.0167934949241,34.0167934949241,34.0167934949241,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"57",28.8757991696191,20.9193157814665,9.44494184391962,19.4790626234115,46.6797107766176,4.12035008257445,0.378113367371242,3.96255858508252,0.147776778820929,0.387415765813168,0.0777592846952333,1,2.00000000044344,3,2.00000000165748,35.5759422704008,35.5759422704008,35.5759422704008,35.5759422704008,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"58",32.5244427264609,23.6761808657904,9.45158101536334,19.320454859399,2.36385148167814,1.53114085258121,0.415258113961739,1.01474062775192,0.0128752340022216,0.295039204041458,0.155218909787573,1,2.00000654013735,3,2.00000215851947,37.1350910458774,37.1350910458774,37.1350910458774,37.1350910458774,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"59",33.4682918593793,23.227420716623,9.53696077257717,20.0415015575128,1.47412413855563,2.20457887037688,0.285537740209455,2.18384146625492,0.00967818937486478,0.413595295986075,0.111462835520972,1,2.00000041882919,3,2.00000000143799,38.6942398213541,38.6942398213541,38.6942398213541,38.6942398213541,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"60",32.7456820109905,20.9630738479836,9.7052810243314,24.1799376007858,1.61871217592325,4.23183714913818,0.248045592911523,1.22866776428072,0.125668894706828,0.685987045719053,0.0603431539496157,1,2.00000000048201,3,2.00026597174014,40.2533885968307,40.2533885968307,40.2533885968307,40.2533885968307,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"61",32.7490972296121,21.2725509968639,9.77266635691199,25.4153277856897,0.438984423449776,3.31888160490259,0.391100962168903,1.5709100705148,0.0104872207545145,0.840576271937272,0.081077572046533,1,2.0000000005263,3,1.06134803685483,41.8125373723074,41.8125373723074,41.8125373723074,41.8125373723074,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"62",32.6128067237171,21.6783009868876,9.75903403206071,25.0609870238975,4.44571720389016,3.68783636360898,0.585071929713819,0.943208475228502,0.119128033548414,0.818317822711339,0.0487120066822111,1,2.00000000134478,3,2.36709426617273,43.371686147784,43.371686147784,43.371686147784,43.371686147784,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"63",32.8771344291147,20.778398507109,9.83391962887353,25.0808070395645,5.45617538163239,4.63228428913985,0.37339775933973,0.778201356594818,0.0590024253841503,0.872644588934991,0.0457642848447114,1,2.00000000049074,3,1.45974683666067,44.9308349232607,44.9308349232607,44.9308349232607,44.9308349232607,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"64",32.6559748257106,21.2244805542062,9.31680166445834,21.6308143389582,0.347259834717368,5.02215458962454,0.52543648502046,0.773762843910135,0.0381852506224147,0.795924141077538,0.148521508087378,1,2.00000000105576,3,2.00000013247794,46.4899836987373,46.4899836987373,46.4899836987373,46.4899836987373,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"65",32.5561307774126,21.2960796046136,9.77310469001105,18.2460470795954,3.30053356261745,5.14654693450869,0.348536234650762,0.452204185438735,0.0559468811302267,0.8582114437825,0.0604836824257474,1,2.00000000131346,3,1.01813714297858,48.049132474214,48.049132474214,48.049132474214,48.049132474214,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"66",31.6857007720201,21.4029501911126,9.59092823540645,27.2971442894497,2.93882485905871,4.43087141614321,0.293163826779998,0.506477277650577,0.0310616289139844,0.866461438490858,0.0622306380985589,1,2.00000000105467,3,1.00000000000302,49.6082812496906,49.6082812496906,49.6082812496906,49.6082812496906,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"67",33.6606343689358,21.3913871836271,9.29928040655991,23.3127964343461,0.644736609521307,4.13020597073418,0.891513350674543,2.88519496611305,0.0654298127724642,0.791836473308832,0.123864392903348,1,2.00000000087333,3,2.00000104836964,51.1674300251673,51.1674300251673,51.1674300251673,51.1674300251673,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"68",26.7050932319739,21.2153480914278,9.86486713569731,23.4416334990124,24.5159401080103,3.44755130656422,0.763186155039925,2.91390175446937,0.0783970823215069,0.744079910553734,0.121306524416632,1,2.0000000004996,3,2.00000244667449,52.7265788006439,52.7265788006439,52.7265788006439,52.7265788006439,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"69",24.170112026511,20.9195192141901,9.74420935442948,25.5185550422679,28.1338969398825,3.8530464641627,1.02053130949304,3.19161480429673,0.140918656469439,0.763041087462848,0.0673454244328258,1.0000000906832,2.00000000040644,3,1.00159883065109,54.2857275761206,54.2857275761206,54.2857275761206,54.2857275761206,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"70",25.4575261171757,21.7005435072006,9.70520180402831,26.6526727936215,55.2154565667118,3.34325261275432,0.998255188269968,3.27845970134428,0.096725912020325,0.803172018624743,0.0606626445187293,1,2.0000000012257,3,1.00000000046253,55.8448763515972,55.8448763515972,55.8448763515972,55.8448763515972,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
"71",27.8847995443312,21.4085878822934,9.78162506947527,27.0581407171962,45.3423921208507,4.01803543391262,1.04782314446564,3.32632748402498,0.055807410414702,0.817284461841806,0.0757367995768042,1,2.00000000085435,3,1.00000000000094,57.4040251270739,57.4040251270739,57.4040251270739,57.4040251270739,0.0560251604217087,0.0560251604217087,0.0560251604217087,0.0560251604217087,1,1,1,1
