"","mu1","mu2","mu3","mu4","mu5","sigmasqu1","sigmasqu2","sigmasqu3","sigmasqu4","sigmasqu5","tau1","tau2","tau3","tau4","W1","W2","W3","W4","W5","muGrid1","muGrid2","muGrid3","muGrid4","muGrid5","sigmasquGrid1","sigmasquGrid2","sigmasquGrid3","sigmasquGrid4","sigmasquGrid5","WGrid1","WGrid2","WGrid3","WGrid4","WGrid5"
"11",21.3377498538683,9.54572834635384,23.1279384696498,22.6499842560191,19.7575714759467,2.28455097835046,0.62401496151116,2.07009902724795,27.7526824824422,0.684222655113407,0.224077532527105,0.100843968977771,0.145503967490363,0.143870824550112,1.25477716239245,2.00834724162343,1.03123132525758,1.30810831191101,5.00000000200408,-47.3908310252361,-47.3908310252361,-47.3908310252361,-47.3908310252361,-47.3908310252361,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"12",22.5257448553349,9.58279384013228,25.2425099604052,23.4460015842607,19.848683946308,1.07475729528916,0.309034614973999,24.489850806844,0.937523073929977,0.380306510024353,0.322806799602245,0.104329109891279,0.180603346242429,0.0610197075400765,5.33611563216146,2.00758639566807,4.13009211534894,5.43342473270332,5.00000000074014,-45.676510630263,-45.676510630263,-45.676510630263,-45.676510630263,-45.676510630263,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"13",23.0434299878192,9.3095265153366,24.9837340483775,27.1909344849364,20.0346120313802,0.969777805786127,0.192146573627121,36.1760041625732,2.62073593619461,0.788202966213419,0.291615833164727,0.0678967928257932,0.186456649381522,0.0115323792994409,5.40170812663143,2.0157887254908,4.06722237855907,5.40275291269449,5.00000000802524,-43.9621902352899,-43.9621902352899,-43.9621902352899,-43.9621902352899,-43.9621902352899,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"14",23.5661717180461,10.2271332628481,19.5799704129213,36.4273102143659,19.3815040232972,1.82434595000717,0.832867574995128,0.444540062654188,4.7446695802099,1.34648688117879,0.405892401606064,0.0466757545240627,0.0541875814382553,0.0343948894058639,1.07460524052135,2.04012898522942,5.00000000044212,4.00504637846397,5.00000000793348,-42.2478698403168,-42.2478698403168,-42.2478698403168,-42.2478698403168,-42.2478698403168,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"15",23.3812108746328,10.1887679418144,20.4118792096783,35.9478778591275,19.6843997960727,1.52122274915576,0.75201507098726,0.378568182427155,5.12891931533077,1.52531370995969,0.389021441830344,0.0675310646649671,0.0811822166319032,0.0397867745938259,1.10651243735712,2.03133928210376,5.00000000413063,4.00389472492072,5.00000059789274,-40.5335494453437,-40.5335494453437,-40.5335494453437,-40.5335494453437,-40.5335494453437,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"16",22.5687200672212,9.81375076795273,18.7974577017266,32.4818885985116,19.7415291151168,1.33066940823259,0.502167732439574,19.3290074196216,15.175164052197,0.90285938339493,0.457084490239722,0.064556324288166,0.061906079603036,0.0728156502269967,1.28294862246435,2.00823189312225,1.16625993735686,4.00066155322529,5.00000000420441,-38.8192290503706,-38.8192290503706,-38.8192290503706,-38.8192290503706,-38.8192290503706,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"17",23.0776434234126,9.79721069648107,18.8500454332324,32.294147947002,19.9887689682648,1.19626534365541,0.506386365083925,17.4365136721367,14.7907255603665,0.719062946802134,0.461697530851176,0.0607118886723691,0.0676684947669725,0.0564627377358,1.27906095508427,2.00806633364483,1.19507663142836,4.00072594455903,5.00000000476422,-37.1049086553975,-37.1049086553975,-37.1049086553975,-37.1049086553975,-37.1049086553975,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"18",23.0605035649669,9.86947737795235,18.0743589848825,30.4976130713111,20.1750178303257,2.3817506393991,0.502353582764566,5.45842758282292,21.5176898739538,0.910743858607199,0.33427354914026,0.0485030159693725,0.0991341800008224,0.0724648972919839,1.01934855902112,2.00903693263053,5.00000034587814,4.00071757575893,5.00000006836211,-35.3905882604244,-35.3905882604244,-35.3905882604244,-35.3905882604244,-35.3905882604244,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"19",22.4689757329381,9.16099867879051,15.2100626467053,34.3074694435224,19.7884544193514,5.21594642964297,1.02186999885801,0.468375370810918,3.76071739897044,0.376649752397115,0.504776474152297,0.0919439838593902,0.0885889382592547,0.0218104256860605,1.00222819828999,2.03089574432774,5,4.00429063324572,5.00000000060083,-33.6762678654513,-33.6762678654513,-33.6762678654513,-33.6762678654513,-33.6762678654513,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"20",22.994014285043,10.1070526331944,17.8014579310042,27.5326557928244,19.7320075303975,1.38644597548853,0.320854502810349,7.20698535861394,16.1443213443253,0.587322816882089,0.333107412664538,0.0764211344982491,0.0215464257225193,0.117591870729629,1.15303543386898,2.01778516445362,5.00000043868786,4.01849716934009,5.00000000130851,-31.9619474704782,-31.9619474704782,-31.9619474704782,-31.9619474704782,-31.9619474704782,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"21",23.1007134338737,9.85639843994962,18.0394889796303,29.3954064242444,19.9964196898291,0.584375054038285,0.457386261883567,1.13088954268951,11.6336921979531,0.469205268335944,0.328882529418533,0.107533775031666,0.0319839596377994,0.144053097675164,5.01468528945387,2.00867226637412,5.00000000002747,4.00589344389056,5.00000000181538,-30.2476270755051,-30.2476270755051,-30.2476270755051,-30.2476270755051,-30.2476270755051,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"22",22.3934993884654,10.0447116836108,14.7304840139721,31.5120601823321,19.644801328221,3.14209350871517,0.319371555321257,0.628074412649471,11.8683491344,0.497150629847428,0.471297189382562,0.112306887089484,0.0303303268113665,0.106599867157338,1.00654727391067,2.0140228833046,5,4.00143989407055,5.00000000069062,-28.533306680532,-28.533306680532,-28.533306680532,-28.533306680532,-28.533306680532,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"23",23.1119274746949,9.63775876048391,15.5737929969927,32.0722314841287,19.7826611630247,1.10665998235563,0.351185056069261,0.83289096747522,4.78278879360672,0.469713227673624,0.348434667753578,0.128877985054402,0.0344630593036348,0.0300106514278903,1.37315740174668,2.00726915899609,5,4.00521060115043,5.00000000093953,-26.8189862855589,-26.8189862855589,-26.8189862855589,-26.8189862855589,-26.8189862855589,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"24",22.672744633349,9.4517119540313,16.860322634829,33.3047417120513,19.7857844300087,3.92406716654174,0.353784048808061,0.567158668040231,5.03054296050273,0.511975794073082,0.479287338596078,0.0627581786883824,0.090438559956662,0.0472065047339811,1.00418936978615,2.00910674142044,5.00000000000007,4.00330348891732,5.00000000114265,-25.1046658905858,-25.1046658905858,-25.1046658905858,-25.1046658905858,-25.1046658905858,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"25",23.0654712990284,9.58465785538279,15.42200248301,30.956530157346,19.8643689111482,1.88979393975575,0.525571459863403,1.39322551525615,2.98123067872634,0.445460034916515,0.466931975927111,0.0854580527614225,0.0177446426881243,0.0503461301343037,1.04133993484848,2.00772283145333,5,4.01966178317685,5.00000000108177,-23.3903454956127,-23.3903454956127,-23.3903454956127,-23.3903454956127,-23.3903454956127,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"26",22.8027607600805,10.0789592664162,20.8042351253975,34.4139741441528,19.8093243040211,3.16122262826884,0.704224324755745,2.49352384765091,1.88900620829696,1.07848897462195,0.445842991826821,0.0650791406474363,0.133676125692875,0.0389879693971966,1.00738533442189,2.01867124412876,5.33023252439533,4.00870472351779,5.00000002356783,-21.6760251006396,-21.6760251006396,-21.6760251006396,-21.6760251006396,-21.6760251006396,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"27",23.0834633118617,10.0940303048399,24.7638546178205,32.1854503743238,20.3856418503868,2.66228348487248,0.703637047888399,1.72394151390488,1.56199519328525,1.91509258437941,0.234022451932382,0.059999589286998,0.0964956269244382,0.0302081235035909,1.014896409907,2.01982923285576,5.18824935986661,4.02099218747239,5.00307060143003,-19.9617047056665,-19.9617047056665,-19.9617047056665,-19.9617047056665,-19.9617047056665,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"28",21.7577503330025,9.59556704173391,25.1412161747692,33.9521133187444,19.9941811254274,3.77889661760455,0.497750186879567,4.5047594855126,1.12855104316087,0.880356471607774,0.723253449065955,0.080945978004648,0.054950317501958,0.0383773488993031,1.00576710940271,2.00758888286054,5.06969072067159,4.01450987918602,5.00000001296325,-18.2473843106934,-18.2473843106934,-18.2473843106934,-18.2473843106934,-18.2473843106934,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"29",20.7551561648922,9.65230007622074,25.8292571716151,33.8609415664772,22.5478170168979,4.77534893450462,0.865369841130916,7.06679024184419,1.1796562425481,3.03076682328806,0.611201361676477,0.126756183584239,0.0782652908851792,0.0432618422228464,1.02559650010885,2.00890317471612,5.40286230757577,4.01431051023557,1.00727983322602,-16.5330639157203,-16.5330639157203,-16.5330639157203,-16.5330639157203,-16.5330639157203,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"30",20.9998563996902,9.66404197324115,24.366838591497,31.9446315720039,30.0707753509552,3.11687816422187,0.826173482990249,1.06081028704231,1.64334396887769,5.07167851745768,0.789177170615266,0.0745706547539852,0.0739112925018292,0.0470224690128726,1.12827267304096,2.00870778250923,5.32364734308041,4.02265834637561,4.01647598431593,-14.8187435207472,-14.8187435207472,-14.8187435207472,-14.8187435207472,-14.8187435207472,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"31",20.6052376840715,9.67403387553332,25.4378969530855,32.5336870848717,34.666533646585,6.12214117358616,0.506494035530295,2.52478521040993,2.43134019232608,3.66276925261184,0.817097426123743,0.0869920685347636,0.0480630673440507,0.022972083569328,1.01183345502087,2.00743387049976,5.03599050635491,4.01068942330517,4.00443355473572,-13.1044231257741,-13.1044231257741,-13.1044231257741,-13.1044231257741,-13.1044231257741,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"32",21.3817935875955,9.68817342664004,24.7304710871448,32.7251066844725,32.0347061850171,3.34484864233502,0.798767701200199,3.57323347248065,2.3784958401897,1.3958004888157,0.632131694244874,0.147903777584158,0.111704725922494,0.0877092390242195,1.02390316481041,2.00860838059642,5.09983348328269,4.01016108031347,4.0257527727361,-11.390102730801,-11.390102730801,-11.390102730801,-11.390102730801,-11.390102730801,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"33",20.9743386732198,9.33323191640069,25.4981989459952,33.0599044348925,32.709405963532,6.21583454293101,0.59328217167272,3.07766659670718,0.677508316144668,0.658124093149531,0.875016428021794,0.0731240568218336,0.0346564295651508,0.00927545681732615,1.00363787820389,2.01296494368347,5.05702280735746,4.02892118351216,4.03504888188328,-9.67578233582788,-9.67578233582788,-9.67578233582788,-9.67578233582788,-9.67578233582788,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"34",21.0485746632031,9.39070310594271,24.6787176799435,33.3439925242445,30.9951978269088,3.04245625483158,0.733501249105633,0.958001501400782,1.49548012070298,0.834954713210994,0.575789564621013,0.150467212221609,0.109498615175994,0.133549994952548,1.12452834732018,2.0117004403824,5.12862575949518,4.01341536275645,4.08793658113838,-7.96146194085478,-7.96146194085478,-7.96146194085478,-7.96146194085478,-7.96146194085478,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"35",22.6553908521602,10.5424263407457,35.9860410843725,33.3547901146062,19.379970225738,4.51017722603994,1.28956055484861,1.25619101926367,1.32801657861454,1.66995983490435,0.476274381532933,0.0578890465748133,0.0621287846803594,0.0504860551921344,1.00334736545774,2.34313739344034,4.01270958200102,4.01493241787613,5.00000010175392,-6.24714154588168,-6.24714154588168,-6.24714154588168,-6.24714154588168,-6.24714154588168,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"36",21.5162976933341,10.0269395249594,30.2606862351716,32.8816259317341,19.6741486734417,4.78413856728763,0.619653119978865,1.98291141331606,1.14277500729564,0.669141826325288,0.694158901473932,0.102684453001883,0.00325498997299111,0.0445264467597254,1.00331346107241,2.01465200811993,4.05938751873799,4.02050221005548,5.00000000146889,-4.53282115090857,-4.53282115090857,-4.53282115090857,-4.53282115090857,-4.53282115090857,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"37",21.6226916344456,9.74083796690935,35.4687316560525,31.8696008091345,19.6305966761246,4.45909398575071,0.250302068768649,0.567454006635119,0.242765871234567,0.245066963711089,0.607743908389162,0.0837860614648904,0.019285510471495,0.0611774274466415,1.00366211314408,2.00769960590645,4.01800888451939,4.10885018050466,5.00000000015365,-2.81850075593547,-2.81850075593547,-2.81850075593547,-2.81850075593547,-2.81850075593547,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"38",21.7098615987181,9.60399524529171,37.2159244863316,32.5641861097334,20.0405286095196,4.30850945950778,0.291545478627464,3.47071657631574,0.541530753471418,0.666771966298458,0.606881566027151,0.071836170248091,0.00756607008032666,0.0635911649244849,1.0036798993099,2.00752148455201,4.00968264544164,4.04355344228087,5.00000000458915,-1.10418036096237,-1.10418036096237,-1.10418036096237,-1.10418036096237,-1.10418036096237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"39",21.9853777457179,9.5321116372868,39.0759095282125,33.4448681040329,19.9969910975348,5.11763654305745,0.517317958318022,1.35229264264458,0.718336301088045,0.939203865966519,0.65648740186958,0.0634274468824853,0.0275440345026577,0.0552534601726721,1.00177119525164,2.00812678345773,4.05259276271708,4.02365058922522,5.00000002358304,0.61014003401074,0.61014003401074,0.61014003401074,0.61014003401074,0.61014003401074,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"40",21.6715687221132,9.70303355696027,35.9654189040824,32.7549684541095,19.8844622290541,4.36996897283097,0.247370700978282,0.199683515048669,0.629598190325869,0.230417566491009,0.732745773164215,0.0877663508955475,0.00470490942721953,0.0261898363220942,1.00367988469949,2.00759619529963,4.02154577700847,4.03534764987316,5.00000000030733,2.32446042898384,2.32446042898384,2.32446042898384,2.32446042898384,2.32446042898384,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"41",22.2006882853095,9.82672056488177,36.0078747023382,32.3254676028054,19.8902952252328,6.425875170942,0.252152799701819,0.193722763730343,0.450846526741887,0.140841714703269,0.711030453819258,0.106123805744081,0.00226359231548208,0.0431850222042159,1.00135583486733,2.00839106339942,4.02149690001105,4.05666477215545,5.0000000001285,4.03878082395694,4.03878082395694,4.03878082395694,4.03878082395694,4.03878082395694,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"42",21.8159497158762,9.82507289325935,35.5591984380662,32.2973924718842,19.6177271717118,3.82916526320714,0.297839278608369,0.346043462675883,0.42265231965382,0.22935092343372,0.56927084367479,0.0803024766257516,0.0012532170940785,0.0298135504648765,1.00502313534026,2.00816162551904,4.02081061031092,4.06007019528348,5.00000000012969,5.75310121893004,5.75310121893004,5.75310121893004,5.75310121893004,5.75310121893004,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"43",21.1736760975971,9.85400424994098,33.8409266167903,32.5183779400815,19.7792062953753,4.57197791033128,0.311530418783801,1.0976565309219,0.664561487503191,0.561893274339387,0.788021513964657,0.119134729244734,0.016754599288009,0.0257432982176322,1.00844664616477,2.00850930413228,4.01523850303714,4.0385619859064,5.00000000137276,7.46742161390314,7.46742161390314,7.46742161390314,7.46742161390314,7.46742161390314,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5.00000000037528,5.00000000037528,5.00000000037528,5.00000000037528,5.00000000037528
"44",21.6132007971501,9.89259333882446,34.0484810554498,32.3892446845594,19.5931602404123,5.11595334732794,0.238772483560585,0.443669607581461,0.202104330866088,0.410224017419635,0.611776645598217,0.141762450388504,0.00695760255879791,0.0301302787081109,1.002281010823,2.00951852381602,4.025332300267,4.0814306347516,5.0000000003883,9.18174200887624,9.18174200887624,9.18174200887624,9.18174200887624,9.18174200887624,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,2.2249126852442,2.2249126852442,2.2249126852442,2.2249126852442,2.2249126852442
"45",21.6356762691814,9.8775602362863,34.4073722431863,32.4565071956557,19.5622031376922,5.99625447676651,0.232894398156938,0.648974679623145,0.213607032466828,0.276377767407726,0.76529914314838,0.0619066069853938,0.0087192298281181,0.0185467837123104,1.0014085489,2.00929343337265,4.01902690308182,4.07622947239914,5.0000000001562,10.8960624038493,10.8960624038493,10.8960624038493,10.8960624038493,10.8960624038493,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5.01607306398827,5.01607306398827,5.01607306398827,5.01607306398827,5.01607306398827
"46",21.9481748141901,9.80366492636956,32.6225709076994,32.8958455846218,19.9440966883719,5.44664414479195,0.324264293540718,0.219810081518163,1.2647617851941,0.313454986220842,0.506774624746847,0.127745984581743,0.0416545149368294,0.0512387343767074,1.00154753632047,2.0078760412235,4.06767170131354,4.01855103831967,5.00000000067396,12.6103827988224,12.6103827988224,12.6103827988224,12.6103827988224,12.6103827988224,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"47",21.8509460748936,9.65603040738353,34.901102911891,32.3854124514886,19.6840376104745,4.56721286966009,0.249091152459103,1.02700606763271,0.319046861192846,0.271563892268484,0.707856329858107,0.0474112551318601,0.0200875550782603,0.0345162234502492,1.00258261171037,2.00757616105524,4.01353179257013,4.066668661407,5.00000000022295,14.3247031937955,14.3247031937955,14.3247031937955,14.3247031937955,14.3247031937955,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"48",21.7999378251769,9.48886607588195,33.6347736717148,32.6033479216156,19.5741471578102,6.12076064612584,0.285940424284954,1.1732888883615,0.408513030589575,0.376436799660695,0.554788399350842,0.0626189738496785,0.0139497403011235,0.0149031322141992,1.00124158237325,2.0086898311717,4.0152652887328,4.05089442729705,5.00000000030502,16.0390235887686,16.0390235887686,16.0390235887686,16.0390235887686,16.0390235887686,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"49",22.3402808662568,9.42360236878647,32.9405016852213,33.0961102797986,19.6988331291436,3.95340230734738,0.227553995855685,0.526543638158244,2.06369992749119,0.288441107422664,0.586044107642254,0.0542737167939662,0.0158844192182157,0.0204711906540399,1.00333362257304,2.01054998252938,4.0362889583642,4.01045858015009,5.00000000026336,17.7533439837417,17.7533439837417,17.7533439837417,17.7533439837417,17.7533439837417,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5,5,5,5,5
"50",21.7211181761172,9.61344063697506,32.1507138640039,32.5006560760498,19.8164459625701,3.8619700900603,0.441590405306841,0.599725130358968,1.8023448807549,0.558578385811459,0.705435321559494,0.110928351401668,0.00489020492930469,0.0417949385244445,1.00557925967141,2.00739395802212,4.05178947426958,4.01534428467554,5.00000000152031,19.4676643787149,19.4676643787149,19.4676643787149,19.4676643787149,19.4676643787149,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5.00000000000215,5.00000000000215,5.00000000000215,5.00000000000215,5.00000000000215
"51",21.6502699168589,9.69406196214668,32.4606391444885,33.7958403269716,20.1421809804066,5.70868518806791,0.377606587247111,0.488309225694125,2.47676703757856,0.470713641373612,0.755293249336482,0.0986413042467383,0.004926738355096,0.0345838630620883,1.00158415213125,2.00724262559442,4.04956279051366,4.00719953432048,5.00000000285447,21.181984773688,21.181984773688,21.181984773688,21.181984773688,21.181984773688,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5.00000000068202,5.00000000068202,5.00000000068202,5.00000000068202,5.00000000068202
"52",21.4255066739182,9.92496481289339,28.5774528518838,32.8823022868154,19.9858366995195,5.94230484351908,0.541431787338265,0.21894146627544,0.204375502562523,0.249486257565239,0.698108429852494,0.0533782585346048,0.00673583797961211,0.0760478220175973,1.00179841438277,2.01039356940667,5.14780937476153,4.05908489866819,5.00000000049244,22.8963051686611,22.8963051686611,22.8963051686611,22.8963051686611,22.8963051686611,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,0.0221462237453237,5.00000012161539,5.00000012161539,5.00000012161539,5.00000012161539,5.00000012161539
