"","mu1","mu2","mu3","sigmasqu1","sigmasqu2","sigmasqu3","tau1","tau2","W1","W2","W3","muGrid1","muGrid2","muGrid3","sigmasquGrid1","sigmasquGrid2","sigmasquGrid3","WGrid1","WGrid2","WGrid3"
"23",21.4241731425609,8.91209328372514,31.4437758336746,5.46826237188512,1.74129562886537,4.07303212863953,0.807499734094708,0.140242128280909,1,2,3,14.3456052945704,14.3456052945704,14.3456052945704,0.0804919624256923,0.0804919624256923,0.0804919624256923,2,2,2
"24",21.3776018467745,8.7408893872067,31.2803843461819,4.74488047634969,1.36793296544625,3.35230638257824,0.80555791508221,0.144601113134697,1,2,3,14.6654171637805,14.6654171637805,14.6654171637805,0.0804919624256923,0.0804919624256923,0.0804919624256923,2.00000000000231,2.00000000000231,2.00000000000231
"25",21.5601154406335,10.1806114691848,34.5943495505094,4.75929491113022,2.82545929682581,3.88271878123438,0.91674039150903,0.0402908134975326,1,2,3,14.9852290329906,14.9852290329906,14.9852290329906,0.0804919624256923,0.0804919624256923,0.0804919624256923,2.00001472317849,2.00001472317849,2.00001472317849
"26",21.5193194475959,9.47253132347843,32.0337913274398,5.97744495351298,0.374935249457683,1.14179957960959,0.832336240126525,0.0915740904098771,1.00000000000001,2,3,15.3050409022007,15.3050409022007,15.3050409022007,0.0804919624256923,0.0804919624256923,0.0804919624256923,3.00530035073358,3.00530035073358,3.00530035073358
"27",21.4985661715431,9.92248728953616,33.8666319456623,5.55671417273315,0.584548806525455,1.33686659617784,0.880212984754154,0.0611929637803654,1,2,3,15.6248527714108,15.6248527714108,15.6248527714108,0.0804919624256923,0.0804919624256923,0.0804919624256923,3.00000000020941,3.00000000020941,3.00000000020941
"28",21.4235229023958,9.26371301733155,34.0377765748994,4.06560758301578,0.531822271858136,1.25499941511687,0.836707422235264,0.136379225220917,1,2,3,15.9446646406209,15.9446646406209,15.9446646406209,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"29",21.3565828148677,9.42269138611547,33.20333278522,4.21876709251707,0.644151016383266,2.09613233502566,0.833001028797006,0.136214550702296,1,2,3,16.264476509831,16.264476509831,16.264476509831,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"30",21.3364154542824,9.42047537176908,32.6233418803949,4.27453016808771,0.528331023131902,1.51405559473865,0.818752435059277,0.140432357072722,1,2,3,16.5842883790411,16.5842883790411,16.5842883790411,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"31",21.6993017107719,10.2248699148022,33.144473653617,5.07839507058818,0.37582946512814,0.475045229479107,0.758403625285411,0.09948695528223,1.00000000000001,2,3,16.9041002482512,16.9041002482512,16.9041002482512,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"32",20.9870366171368,9.33941411223114,33.4349622599177,4.20137436100962,0.742755903152191,1.12638252735483,0.880197003814888,0.109216779778566,1,2,3,17.2239121174613,17.2239121174613,17.2239121174613,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"33",21.5023083401579,10.109938635401,33.7967567705811,4.76260299119974,0.35291234967626,1.14267571554748,0.813593359869764,0.13416346534625,1,2,3,17.5437239866714,17.5437239866714,17.5437239866714,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"34",21.66589180829,9.37621295122612,32.5967541077377,4.08077443423614,0.334576158491653,0.673879117185359,0.885354095588269,0.0737752874288753,1,2,3,17.8635358558815,17.8635358558815,17.8635358558815,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"35",21.7688742482108,9.53186082508802,33.2688821190503,3.86638921643767,0.234097730016128,0.706353608017278,0.864901791600012,0.0730887847580782,1.00000000000001,2,3,18.1833477250916,18.1833477250916,18.1833477250916,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"36",20.6147565267983,9.86630453958664,33.2536190363625,4.32625437670521,0.348815627875954,0.485654998195636,0.831973215338887,0.111677738898133,1,2,3,18.5031595943017,18.5031595943017,18.5031595943017,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"37",21.8025768566663,9.84326369793466,33.2876127545243,4.62481585427722,0.41128775520993,0.986399350592464,0.866560315538516,0.0858469551950098,1.00000000000002,2,3,18.8229714635118,18.8229714635118,18.8229714635118,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"38",21.81317532878,9.74134151264993,32.6115932430656,3.97118293057386,0.37606640965393,1.18623880757915,0.815765231478225,0.138879294865683,1.00000000000002,2,3,19.1427833327219,19.1427833327219,19.1427833327219,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"39",20.9436551073154,9.57535508047788,33.5450891099983,5.7459385006995,0.475097589825459,1.31411837362581,0.926177157441197,0.0455474338881197,1,2,3,19.462595201932,19.462595201932,19.462595201932,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"40",21.5001834003448,9.8208848607233,33.3616744050762,4.11842501311408,0.351599152884228,0.709663317950071,0.749983215409316,0.162816812284292,1,2,3,19.7824070711421,19.7824070711421,19.7824070711421,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"41",21.0024068224525,9.59456741704351,33.4286091735212,4.81258826198381,0.263002910896392,0.733024426124747,0.896581289585615,0.0758552679629785,1,2,3,20.1022189403522,20.1022189403522,20.1022189403522,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"42",21.5406333229181,9.66375275376841,33.2006996003515,3.59298780700681,0.503457204593904,0.689463165171724,0.918764687215242,0.0760045080920343,1,2,3,20.4220308095623,20.4220308095623,20.4220308095623,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"43",21.2442677944076,9.71712245077423,32.9823118430874,4.37355051900197,0.335642162959698,1.03778812915942,0.859651860981487,0.0635236867109771,1,2,3,20.7418426787724,20.7418426787724,20.7418426787724,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"44",21.2212723402371,10.0056055613445,33.0898353666839,4.95298821326182,0.664458613196757,0.873974579907458,0.89159676092271,0.042626505618287,1,2,3,21.0616545479825,21.0616545479825,21.0616545479825,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"45",21.3579408888837,9.49474903958656,33.1780859945512,4.56097070606379,0.317028702581348,0.931491965053229,0.870143589661224,0.0989651563177536,1,2,3,21.3814664171926,21.3814664171926,21.3814664171926,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"46",21.3714685250491,9.37582640894884,33.6476345193242,4.43361689640784,1.60893623331172,1.62850855937268,0.908133745474432,0.0492151477611543,1,2,3,21.7012782864027,21.7012782864027,21.7012782864027,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"47",21.3711980681607,9.42842873649268,32.515450435482,4.5820278595583,1.06301778754626,1.02822223572525,0.878906350223236,0.0690421880025646,1,2,3,22.0210901556128,22.0210901556128,22.0210901556128,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"48",21.2928347767712,9.24302819026587,33.8637876020643,4.15375084801235,0.536290297208499,1.30680914475422,0.877884566516909,0.076560531600662,1,2,3,22.3409020248229,22.3409020248229,22.3409020248229,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"49",21.145630958698,10.3713194300269,32.2516191428639,5.48385054913924,1.16945091551723,1.89638861872074,0.896963496373165,0.0297930334529347,1,2,3,22.660713894033,22.660713894033,22.660713894033,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"50",21.2191096405111,9.51353556178578,32.748731058008,4.6951402853999,0.678241361393644,1.08461997028268,0.920657487834594,0.0486833301141449,1,2,3,22.9805257632431,22.9805257632431,22.9805257632431,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"51",21.1325567721101,10.1657002033973,33.1725678278231,5.11510681310908,0.367719425920142,0.383719272280948,0.8824107646888,0.0855882118132004,1,2,3,23.3003376324532,23.3003376324532,23.3003376324532,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"52",21.0816075873362,10.0939343416694,33.0663954159969,5.13755100937,0.739811791913725,0.811054761293608,0.887343280784563,0.0805657717889623,1,2,3,23.6201495016633,23.6201495016633,23.6201495016633,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"53",21.5732828200041,9.81423912774549,32.4097250244426,3.66245272038917,0.625685510054852,1.41119630836878,0.92278215502259,0.0371421655611255,1,2,3,23.9399613708734,23.9399613708734,23.9399613708734,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"54",21.4314710918857,9.83675712846765,32.5414540562705,3.4401088209802,0.671018254502063,0.745304142028814,0.930298754748662,0.0361180140522069,1,2,3,24.2597732400835,24.2597732400835,24.2597732400835,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"55",22.1230365418748,9.41058190608328,33.5693419506364,4.29718042279829,0.4112268524853,1.51892920544613,0.848486017392683,0.0722694091701551,1.00000000000121,2,3,24.5795851092936,24.5795851092936,24.5795851092936,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"56",21.7177961451544,8.87834976432123,32.7971582979007,4.22776831601507,1.02404473676971,2.03503737031929,0.88026138147,0.0793001529644922,1.00000000000001,2,3,24.8993969785037,24.8993969785037,24.8993969785037,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"57",21.049692625017,10.4483865597824,32.9592581920667,5.09098613327852,0.589103813113838,0.555328084152198,0.887273745963095,0.0775214533180986,1,2,3,25.2192088477138,25.2192088477138,25.2192088477138,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"58",21.2824734690612,10.064848413148,33.0469706732509,4.48318929451476,0.753360993131197,1.28936202201339,0.873501369239773,0.0865547750296174,1,2,3,25.5390207169239,25.5390207169239,25.5390207169239,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"59",21.4546994674776,10.0514058862385,32.8236995483765,6.052256703423,0.503735333520436,0.955831602760859,0.848431125631435,0.0987737185329087,1,2,3,25.858832586134,25.858832586134,25.858832586134,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"60",21.4420610605803,10.2033774544375,33.5631763817823,5.94104276823649,0.716017102784252,1.31012238968358,0.868750539277848,0.0732022175463222,1,2,3,26.1786444553441,26.1786444553441,26.1786444553441,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"61",21.4910890177875,10.3283015307206,32.3406317578598,5.5136046239475,0.806661786696825,0.98225513916121,0.869286548708179,0.0832611624231402,1,2,3,26.4984563245542,26.4984563245542,26.4984563245542,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"62",21.6319663673423,9.41172068854779,34.3073637522868,4.64409693713272,1.82171158050426,2.98936770151414,0.871627374176116,0.0896106299762679,1,2,3,26.8182681937643,26.8182681937643,26.8182681937643,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"63",21.7019263555932,9.55574845310046,34.355111760046,4.29761051187928,1.9317122940606,2.99931239794633,0.87133885279458,0.0978806352670794,1,2,3,27.1380800629743,27.1380800629743,27.1380800629743,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"64",21.6103816874666,9.77252838680134,31.9565042984698,4.28997645405385,1.14589880427361,0.686811609722861,0.873677158089319,0.105963005807105,1,2,3,27.4578919321844,27.4578919321844,27.4578919321844,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"65",21.2132488340915,10.137666082062,34.4693405885984,3.61273426129311,1.67765619298525,1.24351244600704,0.885627842673274,0.096693928865626,1,2,3,27.7777038013945,27.7777038013945,27.7777038013945,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"66",21.34706023595,8.93669972988378,30.8457457770514,5.05356629825564,0.912524698782195,6.34127450536148,0.82663796655135,0.104810088935111,1,2,3,28.0975156706046,28.0975156706046,28.0975156706046,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"67",21.2857686243279,9.91716733048292,31.039798081808,3.81116470544612,0.541627165086012,10.5009996365822,0.838993613490146,0.111412429273923,1,2,3,28.4173275398147,28.4173275398147,28.4173275398147,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"68",21.3825714994535,9.43016572840353,32.0570721378294,6.09414460826114,0.466097673396968,1.50381006777186,0.893117069998995,0.0818105655698975,1,2,3,28.7371394090248,28.7371394090248,28.7371394090248,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"69",21.3425364735449,10.0652362467153,34.2443280866052,4.33794061477856,0.367846716848664,0.919180148243482,0.871758758918615,0.0634721415134482,1,2,3,29.0569512782349,29.0569512782349,29.0569512782349,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"70",21.0674456772974,9.42383297942869,31.5586147067698,4.09168871726784,0.375535383815976,1.85823251141716,0.837918972635329,0.0816896432236909,1,2,3,29.376763147445,29.376763147445,29.376763147445,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"71",21.7943565875039,9.99377918011169,32.7829246860189,5.89801673251855,0.427470167295747,0.727703001848942,0.836975837604404,0.140269547308473,1.00000000000005,2,3,29.6965750166551,29.6965750166551,29.6965750166551,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"72",21.0248041769332,9.67404705381244,32.6504482398166,3.74169388041541,0.881603890136045,0.935342171487961,0.858914017590459,0.0601200619912906,1,2,3,30.0163868858652,30.0163868858652,30.0163868858652,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"73",21.8479484888334,10.1022636528717,31.5330331733965,6.22961330433764,1.52970983827012,2.57385273492158,0.854668544777747,0.136563914475189,1.00000000000017,2,3,30.3361987550753,30.3361987550753,30.3361987550753,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"74",21.250486631613,9.39967733176013,35.9861370623187,5.83871248678962,3.81495582045686,7.05546798203199,0.881558152962185,0.114403520299534,1,2,3,30.6560106242854,30.6560106242854,30.6560106242854,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"75",21.2252733303992,9.13104428317128,32.3571019231921,5.27137942871888,2.27912136311723,6.19366278304407,0.879714260308776,0.108786755051685,1,2,3,30.9758224934955,30.9758224934955,30.9758224934955,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"76",21.2721683154714,9.87267790654461,32.6592229827897,4.44374407996765,0.155316597905525,0.865940739559143,0.812565866773682,0.0607337594367034,1,2,3,31.2956343627056,31.2956343627056,31.2956343627056,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"77",20.9491519489596,9.47417503656236,31.4729871730543,6.69275115020569,0.748250310817559,2.47122972697106,0.824620828320323,0.155675983456432,1,2,3,31.6154462319157,31.6154462319157,31.6154462319157,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"78",21.7176825614241,9.8059059643361,31.6219100295355,3.35723393865921,0.480372708076342,1.68965387052947,0.86515404124615,0.0393519179986731,1.00000000000002,2,3,31.9352581011258,31.9352581011258,31.9352581011258,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"79",21.381380345503,9.7189355972784,33.7885363406799,4.76970200924759,0.562883918691292,4.65186231868166,0.881424753343527,0.0711329228630397,1,2,3,32.2550699703359,32.2550699703359,32.2550699703359,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"80",21.1926767838996,9.48976759443169,33.5966044658944,4.39819279626614,0.422141426729252,0.803163126134077,0.892560439335027,0.0696214874449741,1,2,3,32.574881839546,32.574881839546,32.574881839546,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"81",20.8425453167884,9.73093279140268,31.8074122231082,5.76231618654727,1.82743696751728,1.85808793042443,0.809911525201887,0.0834376057872694,1,2,3,32.8946937087561,32.8946937087561,32.8946937087561,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"82",21.4837718975426,9.07219577705206,34.357873727474,5.79346086136442,1.56667309112678,2.68663943952767,0.817427921200344,0.146346731512631,1,2,3,33.2145055779662,33.2145055779662,33.2145055779662,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"83",21.8751724142146,8.83441763851182,34.1916558102056,5.93152969426126,0.847346357318155,1.90057408478439,0.819439699040805,0.140761962322858,1.00000000000014,2,3,33.5343174471763,33.5343174471763,33.5343174471763,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"84",21.619529343491,9.57333651840539,32.2844906297973,7.14713176591615,0.967713108189953,0.945667946154173,0.868218416718329,0.108495193686867,1.00000000000012,2,3,33.8541293163864,33.8541293163864,33.8541293163864,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"85",20.9488704611696,9.41567074745933,32.6618970936958,4.81802047923199,0.581895306850256,1.72519400445462,0.880567477496496,0.102419775812105,1,2,3,34.1739411855965,34.1739411855965,34.1739411855965,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"86",21.0777048460262,9.73159693080366,34.1649613670398,5.84173538000307,0.330903843074728,1.74430369616177,0.836399419814147,0.145677106015391,1,2,3,34.4937530548066,34.4937530548066,34.4937530548066,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"87",21.7680861682688,9.74983582391036,35.171130127293,4.33860917647124,0.789173256119233,2.43030210773281,0.8279840919671,0.0727318048587478,1.00000000000001,2,3,34.8135649240167,34.8135649240167,34.8135649240167,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"88",21.2581202637427,9.73555097472332,30.7980967110069,4.810050106643,0.598173923859999,1.74519524784459,0.865529109823773,0.108595206245827,1,2,3,35.1333767932268,35.1333767932268,35.1333767932268,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"89",21.2711905431232,9.9191324116318,31.6947854725354,4.56744813261783,0.484688664027198,6.49750666104032,0.87526866533052,0.102877217254739,1,2,3,35.4531886624369,35.4531886624369,35.4531886624369,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"90",21.5552353669104,9.29135984918657,33.1156888802361,4.89859940640039,3.40362189065912,1.10172465153169,0.863985683318815,0.0939257842654379,1,2,3,35.773000531647,35.773000531647,35.773000531647,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"91",21.5839025549431,9.50752622981756,32.9434705848372,4.73720743239938,3.08237642643014,1.31883047134464,0.868494981090688,0.0923554036672395,1,2,3,36.0928124008571,36.0928124008571,36.0928124008571,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"92",21.2268097406965,9.64157244338814,32.6556602228233,4.25346420348377,0.281460707585204,0.557081863105267,0.848921976902579,0.100688365742099,1,2,3,36.4126242700672,36.4126242700672,36.4126242700672,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"93",21.7211532817135,9.86390894033018,32.612942214487,4.7521452291884,0.558323491973997,1.12557783360365,0.877128764927089,0.0680942227007257,1.00000000000001,2,3,36.7324361392773,36.7324361392773,36.7324361392773,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"94",21.1211424991075,9.45933384412486,33.209144531224,3.85525931159018,0.677934614756099,0.957287611961629,0.885145303312013,0.0541395958856247,1,2,3,37.0522480084874,37.0522480084874,37.0522480084874,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"95",21.0884539546746,9.40703282985447,32.4205224981087,3.98462026176877,0.608582222513045,1.01851211482102,0.8933446169921,0.0487938923011199,1,2,3,37.3720598776975,37.3720598776975,37.3720598776975,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"96",21.7373946360293,9.62184090861385,32.9552733174861,5.57504836516552,1.48189282184194,1.1824067416432,0.81720118957613,0.150032289749711,1.00000000000002,2,3,37.6918717469076,37.6918717469076,37.6918717469076,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"97",21.7419966480302,9.59241587514102,32.5036034627143,5.00993397371424,1.32581312100307,0.80909468281738,0.86926459411747,0.106083731752821,1.00000000000001,2,3,38.0116836161177,38.0116836161177,38.0116836161177,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"98",20.9434330811491,9.64505216607075,32.8562373015986,4.67508181026973,0.454099935549838,1.8302793476801,0.843721349249,0.0796356922246112,1,2,3,38.3314954853278,38.3314954853278,38.3314954853278,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"99",21.2662220942876,9.71012731595981,33.2580941027626,4.5350363133893,0.224828155575237,0.552238359638889,0.862886688953147,0.0622699797885938,1,2,3,38.6513073545379,38.6513073545379,38.6513073545379,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"100",21.3675225316238,10.0305078692025,33.3115170334544,3.70736956509602,0.459910003048822,0.389219656850716,0.827732297493964,0.0875444903599303,1,2,3,38.971119223748,38.971119223748,38.971119223748,0.0804919624256923,0.0804919624256923,0.0804919624256923,3,3,3
"101",21.4201007898985,9.86706017271058,32.9551920293701,3.8294962913903,0.644314977158214,0.475453353959862,0.844353296898504,0.110569056923721,1,2,3,7.3097441719483,7.3097441719483,7.3097441719483,2.42901359765769,2.42901359765769,2.42901359765769,2,2,2
"102",21.5414862717639,9.56545311226051,32.007719252859,4.30079009214537,0.319376434763277,2.53419285945625,0.91419807042372,0.0584341619373736,1,2,3,7.6295560411584,7.6295560411584,7.6295560411584,2.42901359765769,2.42901359765769,2.42901359765769,2,2,2
"103",21.0071613486078,9.89480297996671,32.4075158442975,4.22162786251134,0.582477920975625,0.724478765098032,0.831370900146676,0.0992039417741698,1,2,3,7.9493679103685,7.9493679103685,7.9493679103685,2.42901359765769,2.42901359765769,2.42901359765769,2,2,2
"104",21.5992137814221,9.59301996793521,32.4512156415307,5.74697078557818,0.517175177650723,0.928829286553471,0.882331592308033,0.0927944098846867,1.00000000000001,2,3,8.26917977957859,8.26917977957859,8.26917977957859,2.42901359765769,2.42901359765769,2.42901359765769,2,2,2
